Starting run_simulation!(), time is 2026-05-09 19:26:39
New WL phase 1 epoch!, now at 0.5 and the time is 2026-05-09 19:26:46
New WL phase 1 epoch!, now at 0.25 and the time is 2026-05-09 19:26:50
New WL phase 1 epoch!, now at 0.125 and the time is 2026-05-09 19:26:54
New WL phase 1 epoch!, now at 0.0625 and the time is 2026-05-09 19:27:01
New WL phase 1 epoch!, now at 0.03125 and the time is 2026-05-09 19:27:11
New WL phase 1 epoch!, now at 0.015625 and the time is 2026-05-09 19:27:16
New WL phase 1 epoch!, now at 0.0078125 and the time is 2026-05-09 19:27:33
New WL phase 1 epoch!, now at 0.00390625 and the time is 2026-05-09 19:27:48
New WL phase 1 epoch!, now at 0.001953125 and the time is 2026-05-09 19:28:02
New WL phase 1 epoch!, now at 0.0009765625 and the time is 2026-05-09 19:28:08
New WL phase 1 epoch!, now at 0.00048828125 and the time is 2026-05-09 19:29:04
New WL phase 1 epoch!, now at 0.000244140625 and the time is 2026-05-09 19:29:16
New WL phase 1 epoch!, now at 0.0001220703125 and the time is 2026-05-09 19:30:51
New WL phase 1 epoch!, now at 6.103515625e-5 and the time is 2026-05-09 19:32:13
New WL phase 1 epoch!, now at 3.0517578125e-5 and the time is 2026-05-09 19:33:54
New WL phase 1 epoch!, now at 1.52587890625e-5 and the time is 2026-05-09 19:35:43
New WL phase 1 epoch!, now at 7.62939453125e-6 and the time is 2026-05-09 19:40:19
New WL phase 1 epoch!, now at 3.814697265625e-6 and the time is 2026-05-09 19:47:34
New WL phase 1 epoch!, now at 1.9073486328125e-6 and the time is 2026-05-09 19:49:50
New WL phase 1 epoch!, now at 9.5367431640625e-7 and the time is 2026-05-09 20:23:28
New WL phase 1 epoch!, now at 4.76837158203125e-7 and the time is 2026-05-09 20:33:38
New WL phase 1 epoch!, now at 2.384185791015625e-7 and the time is 2026-05-09 21:08:23
New WL phase 1 epoch!, now at 1.1920928955078125e-7 and the time is 2026-05-09 21:12:39
Now entering phase 2! It took 3782988000 monte carlo moves (wl.iters) to get to phase 2! 2026-05-09 21:12:39
That is a monte carlo time of: 8388000
Phase 2 flatness check: H(N) min/mean = 0.0 %, total iters: 4000000000 min: 0 2026-05-09 21:19:21
Phase 2 flatness check: H(N) min/mean = 0.0 %, total iters: 4500000000 min: 0 2026-05-09 21:32:01
Phase 2 flatness check: H(N) min/mean = 0.0 %, total iters: 5000000000 min: 0 2026-05-09 21:45:59
Phase 2 flatness check: H(N) min/mean = 17.0 %, total iters: 5500000000 min: 652152 2026-05-09 22:00:23
Phase 2 flatness check: H(N) min/mean = 70.0 %, total iters: 6000000000 min: 3440368 2026-05-09 22:16:54
Phase 2 flatness check: H(N) min/mean = 57.0 %, total iters: 6500000000 min: 3440368 2026-05-09 22:28:22
Phase 2 flatness check: H(N) min/mean = 49.0 %, total iters: 7000000000 min: 3515726 2026-05-09 22:38:05
Phase 2 flatness check: H(N) min/mean = 46.0 %, total iters: 7500000000 min: 3792323 2026-05-09 22:52:55
