Starting run_simulation!(), time is 2026-05-08 14:15:43
New WL phase 1 epoch!, now at 0.5 and the time is 2026-05-08 14:15:43
New WL phase 1 epoch!, now at 0.25 and the time is 2026-05-08 14:15:43
New WL phase 1 epoch!, now at 0.125 and the time is 2026-05-08 14:15:43
New WL phase 1 epoch!, now at 0.0625 and the time is 2026-05-08 14:15:43
New WL phase 1 epoch!, now at 0.03125 and the time is 2026-05-08 14:15:43
New WL phase 1 epoch!, now at 0.015625 and the time is 2026-05-08 14:15:43
New WL phase 1 epoch!, now at 0.0078125 and the time is 2026-05-08 14:15:43
New WL phase 1 epoch!, now at 0.00390625 and the time is 2026-05-08 14:15:44
New WL phase 1 epoch!, now at 0.001953125 and the time is 2026-05-08 14:15:44
New WL phase 1 epoch!, now at 0.0009765625 and the time is 2026-05-08 14:15:46
New WL phase 1 epoch!, now at 0.00048828125 and the time is 2026-05-08 14:15:47
New WL phase 1 epoch!, now at 0.000244140625 and the time is 2026-05-08 14:15:50
New WL phase 1 epoch!, now at 0.0001220703125 and the time is 2026-05-08 14:15:51
New WL phase 1 epoch!, now at 6.103515625e-5 and the time is 2026-05-08 14:16:00
New WL phase 1 epoch!, now at 3.0517578125e-5 and the time is 2026-05-08 14:16:03
New WL phase 1 epoch!, now at 1.52587890625e-5 and the time is 2026-05-08 14:16:25
New WL phase 1 epoch!, now at 7.62939453125e-6 and the time is 2026-05-08 14:17:00
New WL phase 1 epoch!, now at 3.814697265625e-6 and the time is 2026-05-08 14:19:06
New WL phase 1 epoch!, now at 1.9073486328125e-6 and the time is 2026-05-08 14:21:21
New WL phase 1 epoch!, now at 9.5367431640625e-7 and the time is 2026-05-08 14:26:12
New WL phase 1 epoch!, now at 4.76837158203125e-7 and the time is 2026-05-08 14:39:34
New WL phase 1 epoch!, now at 2.384185791015625e-7 and the time is 2026-05-08 14:52:14
New WL phase 1 epoch!, now at 1.1920928955078125e-7 and the time is 2026-05-08 15:05:40
New WL phase 1 epoch!, now at 5.960464477539063e-8 and the time is 2026-05-08 15:43:54
New WL phase 1 epoch!, now at 2.9802322387695312e-8 and the time is 2026-05-08 18:13:48
New WL phase 1 epoch!, now at 1.4901161193847656e-8 and the time is 2026-05-08 23:00:36
New WL phase 1 epoch!, now at 7.450580596923828e-9 and the time is 2026-05-09 16:52:26
[2026-05-09 19:22:03] SIMULATION CANCELLED by user. Total wall time: 29h 6m 20s (started 2026-05-08 14:15:43). Last WL logf: 7.450580596923828e-9 (phase 1). PID 15039 killed.
