Starting run_simulation!(), time is 2026-05-11 15:01:03
New WL phase 1 epoch!, now at 0.5 and the time is 2026-05-11 15:01:11
New WL phase 1 epoch!, now at 0.25 and the time is 2026-05-11 15:01:13
New WL phase 1 epoch!, now at 0.125 and the time is 2026-05-11 15:01:19
New WL phase 1 epoch!, now at 0.0625 and the time is 2026-05-11 15:01:25
New WL phase 1 epoch!, now at 0.03125 and the time is 2026-05-11 15:01:32
New WL phase 1 epoch!, now at 0.015625 and the time is 2026-05-11 15:01:41
New WL phase 1 epoch!, now at 0.0078125 and the time is 2026-05-11 15:01:53
New WL phase 1 epoch!, now at 0.00390625 and the time is 2026-05-11 15:02:07
New WL phase 1 epoch!, now at 0.001953125 and the time is 2026-05-11 15:02:08
New WL phase 1 epoch!, now at 0.0009765625 and the time is 2026-05-11 15:02:52
New WL phase 1 epoch!, now at 0.00048828125 and the time is 2026-05-11 15:03:04
New WL phase 1 epoch!, now at 0.000244140625 and the time is 2026-05-11 15:03:29
New WL phase 1 epoch!, now at 0.0001220703125 and the time is 2026-05-11 15:03:40
New WL phase 1 epoch!, now at 6.103515625e-5 and the time is 2026-05-11 15:05:45
New WL phase 1 epoch!, now at 3.0517578125e-5 and the time is 2026-05-11 15:06:18
New WL phase 1 epoch!, now at 1.52587890625e-5 and the time is 2026-05-11 15:08:27
New WL phase 1 epoch!, now at 7.62939453125e-6 and the time is 2026-05-11 15:16:28
New WL phase 1 epoch!, now at 3.814697265625e-6 and the time is 2026-05-11 15:17:16
New WL phase 1 epoch!, now at 1.9073486328125e-6 and the time is 2026-05-11 15:20:10
New WL phase 1 epoch!, now at 9.5367431640625e-7 and the time is 2026-05-11 15:24:32
New WL phase 1 epoch!, now at 4.76837158203125e-7 and the time is 2026-05-11 15:26:04
Now entering phase 2! It took 779328000 monte carlo moves (wl.iters) to get to phase 2! 2026-05-11 15:26:04
That is a monte carlo time of: 1728000
Phase 2 flatness check: H(N) min/mean = 3.0 %, total iters: 1000000000 min: 15476 2026-05-11 15:31:22
Phase 2 flatness check: H(N) min/mean = 1.0 %, total iters: 1500000000 min: 15476 2026-05-11 15:41:26
Phase 2 flatness check: H(N) min/mean = 37.0 %, total iters: 2000000000 min: 998997 2026-05-11 15:55:41
Phase 2 flatness check: H(N) min/mean = 40.0 %, total iters: 2500000000 min: 1540766 2026-05-11 16:12:07
Phase 2 flatness check: H(N) min/mean = 46.0 %, total iters: 3000000000 min: 2259285 2026-05-11 16:24:43
Phase 2 flatness check: H(N) min/mean = 49.0 %, total iters: 3500000000 min: 2972333 2026-05-11 16:37:06
Phase 2 flatness check: H(N) min/mean = 49.0 %, total iters: 4000000000 min: 3530137 2026-05-11 16:48:35
Phase 2 flatness check: H(N) min/mean = 52.0 %, total iters: 4500000000 min: 4313442 2026-05-11 17:01:20
Phase 2 flatness check: H(N) min/mean = 60.0 %, total iters: 5000000000 min: 5569368 2026-05-11 17:15:25
Phase 2 flatness check: H(N) min/mean = 62.0 %, total iters: 5500000000 min: 6485520 2026-05-11 17:27:32
Phase 2 flatness check: H(N) min/mean = 63.0 %, total iters: 6000000000 min: 7296289 2026-05-11 17:38:54
Phase 2 flatness check: H(N) min/mean = 64.0 %, total iters: 6500000000 min: 8106988 2026-05-11 17:50:54
Phase 2 flatness check: H(N) min/mean = 64.0 %, total iters: 7000000000 min: 8835174 2026-05-11 18:04:11
Phase 2 flatness check: H(N) min/mean = 62.0 %, total iters: 7500000000 min: 9213148 2026-05-11 18:15:00
Phase 2 flatness check: H(N) min/mean = 61.0 %, total iters: 8000000000 min: 9736953 2026-05-11 18:27:27
Phase 2 flatness check: H(N) min/mean = 61.0 %, total iters: 8500000000 min: 10376042 2026-05-11 18:41:41
Phase 2 flatness check: H(N) min/mean = 61.0 %, total iters: 9000000000 min: 11083527 2026-05-11 18:54:50
Phase 2 flatness check: H(N) min/mean = 62.0 %, total iters: 9500000000 min: 12029947 2026-05-11 19:08:01
Phase 2 flatness check: H(N) min/mean = 62.0 %, total iters: 10000000000 min: 12734829 2026-05-11 19:20:01
Phase 2 flatness check: H(N) min/mean = 63.0 %, total iters: 10500000000 min: 13535165 2026-05-11 19:32:10
Phase 2 flatness check: H(N) min/mean = 64.0 %, total iters: 11000000000 min: 14466970 2026-05-11 19:46:04
Phase 2 flatness check: H(N) min/mean = 70.0 %, total iters: 11500000000 min: 16753569 2026-05-11 20:02:41
Phase 2 flatness check: H(N) min/mean = 69.0 %, total iters: 12000000000 min: 17203254 2026-05-11 20:14:42
Phase 2 flatness check: H(N) min/mean = 67.0 %, total iters: 12500000000 min: 17386077 2026-05-11 20:26:53
Phase 2 flatness check: H(N) min/mean = 65.0 %, total iters: 13000000000 min: 17514440 2026-05-11 20:38:19
Phase 2 flatness check: H(N) min/mean = 68.0 %, total iters: 13500000000 min: 19138013 2026-05-11 20:51:51
Phase 2 flatness check: H(N) min/mean = 66.0 %, total iters: 14000000000 min: 19485404 2026-05-11 21:04:22
Phase 2 flatness check: H(N) min/mean = 65.0 %, total iters: 14500000000 min: 19863927 2026-05-11 21:16:52
Phase 2 flatness check: H(N) min/mean = 63.0 %, total iters: 15000000000 min: 19984207 2026-05-11 21:27:51
Phase 2 flatness check: H(N) min/mean = 61.0 %, total iters: 15500000000 min: 19984207 2026-05-11 21:40:14
Phase 2 flatness check: H(N) min/mean = 61.0 %, total iters: 16000000000 min: 20736367 2026-05-11 21:54:43
Phase 2 flatness check: H(N) min/mean = 64.0 %, total iters: 16500000000 min: 22320883 2026-05-11 22:09:14
Phase 2 flatness check: H(N) min/mean = 65.0 %, total iters: 17000000000 min: 23483930 2026-05-11 22:23:53
Phase 2 flatness check: H(N) min/mean = 63.0 %, total iters: 17500000000 min: 23483930 2026-05-11 22:35:54
Phase 2 flatness check: H(N) min/mean = 62.0 %, total iters: 18000000000 min: 23721134 2026-05-11 22:49:15
Phase 2 flatness check: H(N) min/mean = 64.0 %, total iters: 18500000000 min: 25138408 2026-05-11 23:03:35
Phase 2 flatness check: H(N) min/mean = 67.0 %, total iters: 19000000000 min: 26974882 2026-05-11 23:17:29
Phase 2 flatness check: H(N) min/mean = 65.0 %, total iters: 19500000000 min: 26979820 2026-05-11 23:31:25
Phase 2 flatness check: H(N) min/mean = 64.0 %, total iters: 20000000000 min: 27329104 2026-05-11 23:42:40
Phase 2 flatness check: H(N) min/mean = 63.0 %, total iters: 20500000000 min: 27604229 2026-05-11 23:53:24
Phase 2 flatness check: H(N) min/mean = 62.0 %, total iters: 21000000000 min: 27604229 2026-05-12 00:04:53
Phase 2 flatness check: H(N) min/mean = 60.0 %, total iters: 21500000000 min: 27781560 2026-05-12 00:18:30
Phase 2 flatness check: H(N) min/mean = 62.0 %, total iters: 22000000000 min: 29243417 2026-05-12 00:33:12
Phase 2 flatness check: H(N) min/mean = 61.0 %, total iters: 22500000000 min: 29532514 2026-05-12 00:45:05
Phase 2 flatness check: H(N) min/mean = 60.0 %, total iters: 23000000000 min: 29532514 2026-05-12 00:56:50
Phase 2 flatness check: H(N) min/mean = 66.0 %, total iters: 23500000000 min: 33258219 2026-05-12 01:09:33
Phase 2 flatness check: H(N) min/mean = 66.0 %, total iters: 24000000000 min: 33986030 2026-05-12 01:20:49
Phase 2 flatness check: H(N) min/mean = 68.0 %, total iters: 24500000000 min: 36014714 2026-05-12 01:34:11
Phase 2 flatness check: H(N) min/mean = 69.0 %, total iters: 25000000000 min: 36852406 2026-05-12 01:46:43
Phase 2 flatness check: H(N) min/mean = 69.0 %, total iters: 25500000000 min: 37740563 2026-05-12 01:59:47
Phase 2 flatness check: H(N) min/mean = 70.0 %, total iters: 26000000000 min: 38925460 2026-05-12 02:12:17
Phase 2 flatness check: H(N) min/mean = 69.0 %, total iters: 26500000000 min: 39631665 2026-05-12 02:24:07
Phase 2 flatness check: H(N) min/mean = 72.0 %, total iters: 27000000000 min: 41938718 2026-05-12 02:39:01
Phase 2 flatness check: H(N) min/mean = 71.0 %, total iters: 27500000000 min: 41938718 2026-05-12 02:51:10
Phase 2 flatness check: H(N) min/mean = 70.0 %, total iters: 28000000000 min: 42294447 2026-05-12 03:02:58
Phase 2 flatness check: H(N) min/mean = 69.0 %, total iters: 28500000000 min: 42294447 2026-05-12 03:13:59
Phase 2 flatness check: H(N) min/mean = 68.0 %, total iters: 29000000000 min: 42517979 2026-05-12 03:26:30
Phase 2 flatness check: H(N) min/mean = 68.0 %, total iters: 29500000000 min: 43534743 2026-05-12 03:40:02
Phase 2 flatness check: H(N) min/mean = 68.0 %, total iters: 30000000000 min: 44060679 2026-05-12 03:52:03
Phase 2 flatness check: H(N) min/mean = 69.0 %, total iters: 30500000000 min: 45354768 2026-05-12 04:06:11
Phase 2 flatness check: H(N) min/mean = 71.0 %, total iters: 31000000000 min: 47350261 2026-05-12 04:20:29
Phase 2 flatness check: H(N) min/mean = 71.0 %, total iters: 31500000000 min: 48475040 2026-05-12 04:33:58
Phase 2 flatness check: H(N) min/mean = 71.0 %, total iters: 32000000000 min: 49480049 2026-05-12 04:46:57
Phase 2 flatness check: H(N) min/mean = 73.0 %, total iters: 32500000000 min: 51122101 2026-05-12 05:01:18
Phase 2 flatness check: H(N) min/mean = 72.0 %, total iters: 33000000000 min: 51762368 2026-05-12 05:15:13
Phase 2 flatness check: H(N) min/mean = 71.0 %, total iters: 33500000000 min: 51762368 2026-05-12 05:27:19
Phase 2 flatness check: H(N) min/mean = 70.0 %, total iters: 34000000000 min: 51762368 2026-05-12 05:39:05
Phase 2 flatness check: H(N) min/mean = 72.0 %, total iters: 34500000000 min: 53554665 2026-05-12 05:53:49
Phase 2 flatness check: H(N) min/mean = 72.0 %, total iters: 35000000000 min: 54993479 2026-05-12 06:07:31
Phase 2 flatness check: H(N) min/mean = 71.0 %, total iters: 35500000000 min: 55005167 2026-05-12 06:18:42
Phase 2 flatness check: H(N) min/mean = 72.0 %, total iters: 36000000000 min: 56104127 2026-05-12 06:30:15
Phase 2 flatness check: H(N) min/mean = 72.0 %, total iters: 36500000000 min: 56705596 2026-05-12 06:42:51
Phase 2 flatness check: H(N) min/mean = 72.0 %, total iters: 37000000000 min: 57732722 2026-05-12 06:55:54
Phase 2 flatness check: H(N) min/mean = 72.0 %, total iters: 37500000000 min: 58860104 2026-05-12 07:08:36
Phase 2 flatness check: H(N) min/mean = 71.0 %, total iters: 38000000000 min: 58860104 2026-05-12 07:19:56
Phase 2 flatness check: H(N) min/mean = 71.0 %, total iters: 38500000000 min: 59775231 2026-05-12 07:33:07
Phase 2 flatness check: H(N) min/mean = 71.0 %, total iters: 39000000000 min: 60051854 2026-05-12 07:47:37
Phase 2 flatness check: H(N) min/mean = 70.0 %, total iters: 39500000000 min: 60051854 2026-05-12 07:58:03
Phase 2 flatness check: H(N) min/mean = 69.0 %, total iters: 40000000000 min: 60208432 2026-05-12 08:10:33
Phase 2 flatness check: H(N) min/mean = 69.0 %, total iters: 40500000000 min: 60721370 2026-05-12 08:22:33
Phase 2 flatness check: H(N) min/mean = 69.0 %, total iters: 41000000000 min: 61547232 2026-05-12 08:35:41
Phase 2 flatness check: H(N) min/mean = 68.0 %, total iters: 41500000000 min: 61660721 2026-05-12 08:48:31
Phase 2 flatness check: H(N) min/mean = 69.0 %, total iters: 42000000000 min: 63362485 2026-05-12 09:03:27
Phase 2 flatness check: H(N) min/mean = 68.0 %, total iters: 42500000000 min: 63362485 2026-05-12 09:15:37
Phase 2 flatness check: H(N) min/mean = 68.0 %, total iters: 43000000000 min: 63362485 2026-05-12 09:27:17
Phase 2 flatness check: H(N) min/mean = 68.0 %, total iters: 43500000000 min: 64774595 2026-05-12 09:39:07
Phase 2 flatness check: H(N) min/mean = 68.0 %, total iters: 44000000000 min: 65219749 2026-05-12 09:52:25
Phase 2 flatness check: H(N) min/mean = 74.0 %, total iters: 44500000000 min: 71652582 2026-05-12 10:09:13
Phase 2 flatness check: H(N) min/mean = 73.0 %, total iters: 45000000000 min: 71757130 2026-05-12 10:21:21
Phase 2 flatness check: H(N) min/mean = 73.0 %, total iters: 45500000000 min: 72382892 2026-05-12 10:34:11
Phase 2 flatness check: H(N) min/mean = 74.0 %, total iters: 46000000000 min: 73879900 2026-05-12 10:48:31
Phase 2 flatness check: H(N) min/mean = 73.0 %, total iters: 46500000000 min: 74424147 2026-05-12 11:00:55
Phase 2 flatness check: H(N) min/mean = 74.0 %, total iters: 47000000000 min: 76175607 2026-05-12 11:14:05
Phase 2 flatness check: H(N) min/mean = 74.0 %, total iters: 47500000000 min: 76457197 2026-05-12 11:26:40
Phase 2 flatness check: H(N) min/mean = 74.0 %, total iters: 48000000000 min: 77051857 2026-05-12 11:40:05
Phase 2 flatness check: H(N) min/mean = 73.0 %, total iters: 48500000000 min: 77051857 2026-05-12 11:51:37
Phase 2 flatness check: H(N) min/mean = 73.0 %, total iters: 49000000000 min: 78322105 2026-05-12 12:04:55
Phase 2 flatness check: H(N) min/mean = 73.0 %, total iters: 49500000000 min: 78322105 2026-05-12 12:16:32
Phase 2 flatness check: H(N) min/mean = 73.0 %, total iters: 50000000000 min: 79736740 2026-05-12 12:29:01
Phase 2 flatness check: H(N) min/mean = 74.0 %, total iters: 50500000000 min: 81253733 2026-05-12 13:04:06
Phase 2 flatness check: H(N) min/mean = 73.0 %, total iters: 51000000000 min: 81253733 2026-05-12 13:19:10
Phase 2 flatness check: H(N) min/mean = 72.0 %, total iters: 51500000000 min: 81323934 2026-05-12 13:40:10
Phase 2 flatness check: H(N) min/mean = 72.0 %, total iters: 52000000000 min: 81323934 2026-05-12 13:52:12
Phase 2 flatness check: H(N) min/mean = 73.0 %, total iters: 52500000000 min: 84258508 2026-05-12 14:06:33
Phase 2 flatness check: H(N) min/mean = 75.0 %, total iters: 53000000000 min: 86776631 2026-05-12 14:21:04
Phase 2 flatness check: H(N) min/mean = 75.0 %, total iters: 53500000000 min: 87168448 2026-05-12 15:14:46
Phase 2 flatness check: H(N) min/mean = 75.0 %, total iters: 54000000000 min: 88639681 2026-05-12 15:27:58
Phase 2 flatness check: H(N) min/mean = 74.0 %, total iters: 54500000000 min: 88639681 2026-05-12 15:39:13
Phase 2 flatness check: H(N) min/mean = 75.0 %, total iters: 55000000000 min: 90537422 2026-05-12 15:52:48
Phase 2 flatness check: H(N) min/mean = 75.0 %, total iters: 55500000000 min: 90874176 2026-05-12 16:04:43
Phase 2 flatness check: H(N) min/mean = 74.0 %, total iters: 56000000000 min: 91189052 2026-05-12 16:18:28
Phase 2 flatness check: H(N) min/mean = 75.0 %, total iters: 56500000000 min: 92428417 2026-05-12 16:31:49
Phase 2 flatness check: H(N) min/mean = 74.0 %, total iters: 57000000000 min: 92428417 2026-05-12 16:44:11
Phase 2 flatness check: H(N) min/mean = 74.0 %, total iters: 57500000000 min: 92862721 2026-05-12 16:55:07
Phase 2 flatness check: H(N) min/mean = 76.0 %, total iters: 58000000000 min: 95830703 2026-05-12 17:07:47
Phase 2 flatness check: H(N) min/mean = 75.0 %, total iters: 58500000000 min: 95832284 2026-05-12 17:19:00
Phase 2 flatness check: H(N) min/mean = 75.0 %, total iters: 59000000000 min: 96723261 2026-05-12 17:31:26
Phase 2 flatness check: H(N) min/mean = 74.0 %, total iters: 59500000000 min: 96920685 2026-05-12 17:43:11
Phase 2 flatness check: H(N) min/mean = 74.0 %, total iters: 60000000000 min: 96920685 2026-05-12 17:55:32
Phase 2 flatness check: H(N) min/mean = 75.0 %, total iters: 60500000000 min: 99149718 2026-05-12 18:08:14
Phase 2 flatness check: H(N) min/mean = 74.0 %, total iters: 61000000000 min: 99149718 2026-05-12 18:18:53
Phase 2 flatness check: H(N) min/mean = 74.0 %, total iters: 61500000000 min: 99149718 2026-05-12 18:30:46
Phase 2 flatness check: H(N) min/mean = 73.0 %, total iters: 62000000000 min: 99149718 2026-05-12 18:42:12
Phase 2 flatness check: H(N) min/mean = 72.0 %, total iters: 62500000000 min: 99149718 2026-05-12 18:53:28
Phase 2 flatness check: H(N) min/mean = 72.0 %, total iters: 63000000000 min: 99150348 2026-05-12 19:04:26
Phase 2 flatness check: H(N) min/mean = 71.0 %, total iters: 63500000000 min: 99150348 2026-05-12 19:14:51
Phase 2 flatness check: H(N) min/mean = 73.0 %, total iters: 64000000000 min: 101848476 2026-05-12 19:27:35
Phase 2 flatness check: H(N) min/mean = 72.0 %, total iters: 64500000000 min: 101848476 2026-05-12 19:38:07
Phase 2 flatness check: H(N) min/mean = 72.0 %, total iters: 65000000000 min: 102372662 2026-05-12 19:51:20
Phase 2 flatness check: H(N) min/mean = 71.0 %, total iters: 65500000000 min: 102372662 2026-05-12 20:02:48
Phase 2 flatness check: H(N) min/mean = 71.0 %, total iters: 66000000000 min: 103252139 2026-05-12 20:15:25
Phase 2 flatness check: H(N) min/mean = 75.0 %, total iters: 66500000000 min: 109429600 2026-05-12 20:31:45
Phase 2 flatness check: H(N) min/mean = 76.0 %, total iters: 67000000000 min: 111435492 2026-05-12 20:44:59
Phase 2 flatness check: H(N) min/mean = 75.0 %, total iters: 67500000000 min: 111435492 2026-05-12 20:55:54
Phase 2 flatness check: H(N) min/mean = 75.0 %, total iters: 68000000000 min: 112178991 2026-05-12 21:09:16
Phase 2 flatness check: H(N) min/mean = 76.0 %, total iters: 68500000000 min: 113429183 2026-05-12 21:22:23
Phase 2 flatness check: H(N) min/mean = 75.0 %, total iters: 69000000000 min: 113429183 2026-05-12 21:34:43
Phase 2 flatness check: H(N) min/mean = 74.0 %, total iters: 69500000000 min: 113429183 2026-05-12 21:45:34
Phase 2 flatness check: H(N) min/mean = 74.0 %, total iters: 70000000000 min: 113474494 2026-05-12 21:58:00
Phase 2 flatness check: H(N) min/mean = 75.0 %, total iters: 70500000000 min: 115713808 2026-05-12 22:13:49
Phase 2 flatness check: H(N) min/mean = 76.0 %, total iters: 71000000000 min: 118950586 2026-05-12 22:28:03
Phase 2 flatness check: H(N) min/mean = 76.0 %, total iters: 71500000000 min: 118950586 2026-05-12 22:40:35
Phase 2 flatness check: H(N) min/mean = 75.0 %, total iters: 72000000000 min: 118950586 2026-05-12 22:52:37
Phase 2 flatness check: H(N) min/mean = 75.0 %, total iters: 72500000000 min: 119258943 2026-05-12 23:05:53
Phase 2 flatness check: H(N) min/mean = 76.0 %, total iters: 73000000000 min: 122347264 2026-05-12 23:20:45
Phase 2 flatness check: H(N) min/mean = 79.0 %, total iters: 73500000000 min: 126705351 2026-05-12 23:36:55
Phase 2 flatness check: H(N) min/mean = 79.0 %, total iters: 74000000000 min: 128768774 2026-05-12 23:51:03
Phase 2 flatness check: H(N) min/mean = 79.0 %, total iters: 74500000000 min: 128768774 2026-05-13 00:03:14
Phase 2 flatness check: H(N) min/mean = 79.0 %, total iters: 75000000000 min: 130462830 2026-05-13 00:17:20
Flatness criterion reached in phase 2 after 75140000000 total iterations 2026-05-13 00:20:59
H(N) min/mean = 80.0 %
H(N) max = 172783758
